clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.5,all,CV_surface_all_uncovered,358,38639,1.656186536262081,1.6858684364796819,1.5041509833284958,0.3423760840272813,0.19932374174471107
nominal,1.5,all,CV_surface_quality_uncovered,358,38639,1.072342915715315,1.1026089515251152,1.0691528183295242,0.3423760840272813,0.19932374174471107
nominal,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09147403673598427,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,CRN_CV,178,17942,0.06411046275802121,0.1056450105774148,0.017437840093498993,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,CV_D_speed05,178,17942,0.07045622947322919,0.11186269711777318,0.021803796136286413,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,surface_all_zero,178,17942,2.2721349517944973,2.304198437494409,1.4958225098033078,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,surface_quality_zero,178,17942,0.7930520814260997,0.8313828965542991,0.5070514485019225,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,CV_surface_all_uncovered,178,17942,0.9239614299008914,0.9611041743727828,0.5920952768185379,0.31970950641064305,0.21960386928788522
nominal,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.29859305637103567,0.33816330820001217,0.17496454363682998,0.31970950641064305,0.21960386928788522
nominal,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.10012698462522965,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,CRN_CV,45,8681,0.3107593725051718,0.3277755283540133,0.041099318000766494,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,CV_D_speed05,45,8681,0.3213269268676434,0.33827837308890707,0.05106796747902911,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,surface_all_zero,45,8681,5.991358664715526,6.030552143077863,3.90338104538493,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,surface_quality_zero,45,8681,0.6710251523134793,0.6879455953902951,0.2950647518787802,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,CV_surface_all_uncovered,45,8681,2.0181834499580953,2.038595607234465,1.1992441737278388,0.40855130532543343,0.1682703029454415
nominal,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.41107100665074353,0.4278454950992116,0.11343657720426409,0.40855130532543343,0.1682703029454415
nominal,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7881890914313534,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,CRN_CV,135,12016,2.106417565078973,2.128380053293279,2.311982965643991,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,CV_D_speed05,135,12016,1.887403807459445,1.9098792744704787,2.489386894522534,0.35020397926687213,0.18293516428754159
