clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.19805599702294774,0.22572373689249972,0.17598164326348528,0.3164869540905573,0.20836494456437565
nominal,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11760772683730508,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,CRN_CV,51,9050,0.24679431816757366,0.2675471665488183,0.05822166423247533,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,CV_D_speed05,51,9050,0.25401715987064916,0.27454960296011305,0.06863013839884022,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,surface_all_zero,51,9050,2.8524010782191516,2.8750543289674946,2.748699106917144,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,surface_quality_zero,51,9050,0.6924145890388649,0.7129176111889299,0.5258964403436365,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,CV_surface_all_uncovered,51,9050,0.9167819829421509,0.9378579502512439,0.75279368915892,0.39021720714502395,0.20568553526682296
nominal,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.3216586048958187,0.34231587824998394,0.14356620405326906,0.39021720714502395,0.20568553526682296
nominal,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.805460873280137,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,CRN_CV,135,12588,1.3625059774550758,1.379064702987568,2.3345170600818745,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,CV_D_speed05,135,12588,1.2186373019161052,1.2354574366193554,2.5134734018899594,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,surface_all_zero,135,12588,4.760781934765664,4.77233991574307,2.6629631870168944,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,surface_quality_zero,135,12588,3.8909133882907505,3.8987597109588443,1.2761978920020662,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,CV_surface_all_uncovered,135,12588,1.5260026143517216,1.5430536033934872,2.6904011551106266,0.3379078300854848,0.17459219088647104
nominal,1.0,moving,CV_surface_quality_uncovered,135,12588,1.3904161129349784,1.40725631639679,2.4709619960356974,0.3379078300854848,0.17459219088647104
nominal,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.34072938007554915,0.19909624430487072
nominal,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.73238441393959,0.34072938007554915,0.19909624430487072
nominal,1.5,all,CRN_CV,358,38639,0.8652575570372119,0.8963296588081093,0.8856734782363578,0.34072938007554915,0.19909624430487072
nominal,1.5,all,CV_D_speed05,358,38639,0.7871520518500106,0.8183457791326231,0.9559954329870319,0.34072938007554915,0.19909624430487072
nominal,1.5,all,surface_all_zero,358,38639,4.666792879258355,4.694076641449697,2.297773945561496,0.34072938007554915,0.19909624430487072
nominal,1.5,all,surface_quality_zero,358,38639,2.750945947913159,2.776377675618986,0.8200197850522262,0.34072938007554915,0.19909624430487072
nominal,1.5,all,CV_surface_all_uncovered,358,38639,1.5636318350875589,1.5930994516316515,1.4269725035823964,0.34072938007554915,0.19909624430487072
nominal,1.5,all,CV_surface_quality_uncovered,358,38639,1.0175467746488869,1.047815229341663,1.0306617379726368,0.34072938007554915,0.19909624430487072
nominal,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09147403673598427,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,CRN_CV,178,17942,0.06411046275802121,0.1056450105774148,0.017437840093498993,0.3221316409178846,0.21832441057630428
