clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.5,stationary,CRN_CV,178,17942,0.06511301054333936,0.10661943676437419,0.017437840093498993,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,CV_D_speed05,178,17942,0.07145877725854735,0.11283712330473254,0.021870903802883788,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,surface_all_zero,178,17942,0.510634370450228,0.5419691165857524,0.31707405520879284,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,surface_quality_zero,178,17942,0.3624275952733476,0.3974940107222958,0.21905508185942713,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,CV_surface_all_uncovered,178,17942,0.20392737632011293,0.24088687272287673,0.10939110028607546,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.14176741250726568,0.1805534859912976,0.06871530809962616,0.31958930605230673,0.2734346558066423
actual,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.09953186189654904,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,CRN_CV,45,8681,0.3113353737886819,0.3283498629832884,0.041099318000766494,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,CV_D_speed05,45,8681,0.3219029281511535,0.33885270771818216,0.0508321272084574,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,surface_all_zero,45,8681,0.8653770545914417,0.8809405550142677,0.4729823409036699,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,surface_quality_zero,45,8681,0.6713566764044765,0.6872852243358548,0.3283957054474395,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,CV_surface_all_uncovered,45,8681,0.4177469032190847,0.4346322266381499,0.12704114945620804,0.3858519427895714,0.32717006887405997
actual,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.3731447739654127,0.3900468770247663,0.09306354564161509,0.3858519427895714,0.32717006887405997
actual,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.3632659623536863,0.301183468099658
actual,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7758663828967232,0.3632659623536863,0.301183468099658
actual,1.5,moving,CRN_CV,135,12016,2.0937365447080563,2.1154881490111586,2.311982965643991,0.3632659623536863,0.301183468099658
actual,1.5,moving,CV_D_speed05,135,12016,1.8747227870885286,1.8969873701883582,2.4873143083677034,0.3632659623536863,0.301183468099658
actual,1.5,moving,surface_all_zero,135,12016,4.347495727458503,4.358329182262555,0.9722994704915503,0.3632659623536863,0.301183468099658
actual,1.5,moving,surface_quality_zero,135,12016,4.376934323286952,4.3875234638552305,0.8117322409906467,0.3632659623536863,0.301183468099658
actual,1.5,moving,CV_surface_all_uncovered,135,12016,1.9984418321431092,2.0202934200957485,2.480122837427016,0.3632659623536863,0.301183468099658
actual,1.5,moving,CV_surface_quality_uncovered,135,12016,1.9980656602350808,2.0200092717920897,2.4258783328639817,0.3632659623536863,0.301183468099658
actual,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.3430460282498326,0.2894600984609186
actual,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7152045691048875,0.3430460282498326,0.2894600984609186
actual,2.0,all,CRN_CV,359,39460,1.239749993314579,1.2754133078730474,0.8823466907382665,0.3430460282498326,0.2894600984609186
actual,2.0,all,CV_D_speed05,359,39460,1.136941841629732,1.172759550517311,0.9512026343595998,0.3430460282498326,0.2894600984609186
actual,2.0,all,surface_all_zero,359,39460,2.7186812063255923,2.7438093800262817,0.5806254546113898,0.3430460282498326,0.2894600984609186
actual,2.0,all,surface_quality_zero,359,39460,2.604289936174048,2.6315628135784044,0.45352141050459455,0.3430460282498326,0.2894600984609186
actual,2.0,all,CV_surface_all_uncovered,359,39460,1.301058653024463,1.334246787183448,1.0019398534694137,0.3430460282498326,0.2894600984609186
actual,2.0,all,CV_surface_quality_uncovered,359,39460,1.2534610345427026,1.2877823966787425,0.9571145295227441,0.3430460282498326,0.2894600984609186
actual,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.08829872551335605,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,CRN_CV,184,18544,0.0930276584826441,0.13871216309964138,0.01954449751352518,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,CV_D_speed05,184,18544,0.10187206469923629,0.1473589741011631,0.024227203552769208,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,surface_all_zero,184,18544,0.6712680242757958,0.7065512331214581,0.31545495570351767,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,surface_quality_zero,184,18544,0.47147087259420195,0.5110670080542995,0.2143303768550622,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,CV_surface_all_uncovered,184,18544,0.2696035638366033,0.310499397393787,0.10906945870112898,0.3240819460055203,0.27687799761542836
actual,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.18998507784348376,0.23298408071983573,0.06898901682585656,0.3240819460055203,0.27687799761542836
actual,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10248380346650598,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,CRN_CV,38,7898,0.4156709795793217,0.43177756726009986,0.035824298356056605,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,CV_D_speed05,38,7898,0.42777353781608124,0.4438819225403683,0.044678766999301865,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,surface_all_zero,38,7898,1.1888344276717986,1.2040119736992374,0.48136091666254704,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,surface_quality_zero,38,7898,0.9401425575217962,0.955764613795988,0.3418323318711458,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,CV_surface_all_uncovered,38,7898,0.5808776460019389,0.5966270896182972,0.1336511903461778,0.3566962585682408,0.3003953226169419
actual,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.5181238411535046,0.5339145072436929,0.097592720661578,0.3566962585682408,0.3003953226169419
actual,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.36472984124876634,0.3033255585896873
actual,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7271320458574442,0.36472984124876634,0.3033255585896873
actual,2.0,moving,CRN_CV,137,13018,3.008450081862139,3.0360787734321617,2.2759485481388246,0.36472984124876634,0.3033255585896873
actual,2.0,moving,CV_D_speed05,137,13018,2.7238121664481993,2.752110323682968,2.44763611047747,0.36472984124876634,0.3033255585896873
actual,2.0,moving,surface_all_zero,137,13018,5.892828674106663,5.907077996602306,0.9643000841085028,0.36472984124876634,0.3033255585896873
actual,2.0,moving,surface_quality_zero,137,13018,5.930394374768773,5.944347921667217,0.8057501344431711,0.36472984124876634,0.3033255585896873
actual,2.0,moving,CV_surface_all_uncovered,137,13018,2.886128833151632,2.9138020297292386,2.441962640593847,0.36472984124876634,0.3033255585896873
actual,2.0,moving,CV_surface_quality_uncovered,137,13018,2.88574124900581,2.9135478706566307,2.388332946113632,0.36472984124876634,0.3033255585896873
