clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.10012698462522965,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,CRN_CV,45,8681,0.3107593725051718,0.3277755283540133,0.041099318000766494,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,CV_D_speed05,45,8681,0.3213269268676434,0.33827837308890707,0.05106796747902911,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,surface_all_zero,45,8681,0.8626601130303053,0.8784913535214123,0.4680570870840063,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,surface_quality_zero,45,8681,0.6613955624325716,0.6775032309599325,0.32215400571201336,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,CV_surface_all_uncovered,45,8681,0.416555764379825,0.43346175504033346,0.12572528419617254,0.3861062290955442,0.326820222776019
nominal,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.37203124325816533,0.38895297005492246,0.09232434224720133,0.3861062290955442,0.326820222776019
nominal,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7881890914313534,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,CRN_CV,135,12016,2.106417565078973,2.128380053293279,2.311982965643991,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,CV_D_speed05,135,12016,1.887403807459445,1.9098792744704787,2.489386894522534,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,surface_all_zero,135,12016,4.335346960095253,4.34618688717555,0.9730731789740457,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,surface_quality_zero,135,12016,4.373066065655065,4.383556613615169,0.7995576065445522,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,CV_surface_all_uncovered,135,12016,2.0084519698726853,2.03041750241444,2.474257582176155,0.36018827730660097,0.29240660259199114
nominal,1.5,moving,CV_surface_quality_uncovered,135,12016,2.006085945641413,2.028247873508575,2.423331362399568,0.36018827730660097,0.29240660259199114
nominal,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.3417599623305583,0.2843776378600628
nominal,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7176942182060678,0.3417599623305583,0.2843776378600628
nominal,2.0,all,CRN_CV,359,39460,1.2446216460803774,1.2803780763674704,0.8823466907382665,0.3417599623305583,0.2843776378600628
nominal,2.0,all,CV_D_speed05,359,39460,1.1418134943955305,1.177724319011734,0.9516958852661879,0.3417599623305583,0.2843776378600628
nominal,2.0,all,surface_all_zero,359,39460,2.70860675435897,2.7337995851682564,0.5780107473275395,0.3417599623305583,0.2843776378600628
